Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Sold,Not Applicable,ML81513621,,,Hillview,24289,Road,6720000,76,6,5,5,1,6143,50424,Los Altos Hills,19
Sold,Not Applicable,ML81515691,,,Hill,20252,Avenue,6450000,104,7,6,5,2,9000,90821,Saratoga,95
Sold,Not Applicable,ML81486058,,,Montalvo Heights,15243,Court,6280000,181,7,5,6,1,5439,52672,Saratoga,28
Sold,Not Applicable,ML81521948,,,Arastradero,28,Road,6125000,71,5,4,4,1,5797,253310,Portola Valley,24
Sold,Not Applicable,ML81459864,,,Webster,1565,Street,5850000,202,6,5,4,2,4601,11250,Palo Alto,14
Sold,Not Applicable,ML81546542,,,Audrey Smith,28000,Lane,5273000,18,5,6,5,0,5273,50965.2,Saratoga,19
Sold,Not Applicable,ML81550178,,,Rancho Manuella,26160,Lane,5025000,0,7,6,6,1,4705,52272,Los Altos Hills,38
Sold,Not Applicable,ML81517925,,,Hamilton,1523,Avenue,5000000,63,4,4,3,1,3309,9225,Palo Alto,3
Sold,Not Applicable,ML81520501,,,Live Oak,234,Lane,4900000,9,4,5,3,1,4359,22216,Los Altos,85
Sold,Not Applicable,ML81499573,,,Magdalena,10250,Road,4800000,108,6,6,5,1,6595,46709,Los Altos Hills,7
Sold,Not Applicable,ML81519846,,,Cowper,1741,Street,4800000,10,3,3,2,1,2273,6999,Palo Alto,89
Sold,Not Applicable,ML81551132,,,Melville,786,Avenue,4800000,12,5,5,5,0,3627,7614.29,Palo Alto,17
Sold,Not Applicable,ML81520498,,,Kingsley,655,Avenue,4798000,21,5,5,4,1,3627,6313,Palo Alto,7
Sold,Not Applicable,ML81563252,,,Glen Alto,582,Drive,4700000,0,5,5,4,1,3152,10511.03,Los Altos,0
Sold,Not Applicable,ML81535016,,,Englewood,16372,Avenue,4600000,1,4,5,3,1,4398,32234,Los Gatos,14
Sold,Not Applicable,ML81546844,,,Patrick,531,Way,4600000,7,4,5,4,0,4000,10965,Los Altos,62
Sold,Not Applicable,ML81551154,,,Greenwood,1310,Avenue,4600000,8,3,3,2,1,2985,9720,Palo Alto,70
Sold,Not Applicable,ML81515693,,,Carnelian Glen,14595,Court,4328888,35,7,5,5,2,6200,31056,Saratoga,38
Sold,Not Applicable,ML81520968,,,Chester,14515,Avenue,4300000,13,7,7,6,1,7352,57327,Saratoga,11
Sold,Not Applicable,ML81547695,,,Lyell,208,Street,4250000,15,4,4,4,0,3084,9975,Los Altos,0
Sold,Not Applicable,ML81518906,,,Altamont,27411,Road,4200000,14,4,4,3,1,3517,50386,Los Altos Hills,65
Sold,Not Applicable,ML81518790,,,Wild Plum,14195,Lane,4175000,77,4,5,3,1,3924,48110,Los Altos Hills,32
Sold,Not Applicable,ML81520247,,,Tennyson,519,Avenue,4158000,9,2,3,2,0,1481,7500,Palo Alto,92
Sold,Not Applicable,ML81515818,,,Bellevue,360,Court,4002000,71,5,5,4,1,3765,12800,Los Altos,8
Sold,Not Applicable,ML81500318,,,Littlefield,16781,Lane,4000000,77,7,6,5,2,5701,12328,Los Gatos,0
Sold,Not Applicable,ML81516551,,,Gum Tree,15690,Lane,3998000,52,4,4,4,0,7100,258537,Los Gatos,33
Sold,Not Applicable,ML81521838,,,Congress Hall,21771,Lane,3915000,76,5,4,3,2,5135,42393,Saratoga,30
Sold,Not Applicable,ML81548646,,,Glen Alto,554,Drive,3901000,6,4,5,3,1,3363,11081.66,Los Altos,12
Sold,Not Applicable,ML81516663,,,Alta Tierra,141,Court,3900000,144,6,4,5,1,6676,58208,Los Gatos,33
Sold,Not Applicable,ML81459797,,,Old Santa Cruz,19680,Highway,3802500,302,6,5,5,1,5957,111078,Los Gatos,8
Sold,Not Applicable,ML81519437,,,Verano,371,Drive,3800000,9,2,4,2,0,3237,14452,Los Altos,68
Sold,Not Applicable,ML81518093,,,Dana,1437,Avenue,3775000,70,3,4,3,0,2437,7547,Palo Alto,83
Sold,Not Applicable,ML81519305,,,Fulton,627,Street,3700000,9,5,5,4,1,2328,6299,Palo Alto,91
Sold,Not Applicable,ML81522831,,,Wilkie,4264,Way,3681250,15,5,5,4,1,3475,8316,Palo Alto,7
Sold,Not Applicable,ML81548593,,,Sleeper,293,Avenue,3660000,8,5,5,4,1,4309,19166,Mountain View,14
Sold,Not Applicable,ML81518881,,,Princeton,2053,Street,3600000,11,3,5,2,1,2538,6250,Palo Alto,109
Sold,Not Applicable,ML81520772,,,Martens,349,Avenue,3600000,21,4,6,4,0,4088,29715,Mountain View,62
Sold,Not Applicable,ML81519821,,,Dori,26209,Lane,3550000,17,6,5,6,0,4977,46048,Los Altos Hills,51
Sold,Not Applicable,ML81521334,,,Pinecrest,594,Drive,3550000,8,5,4,3,2,3588,16553,Los Altos,9
Sold,Not Applicable,ML81521005,,,Dawson,11688,Drive,3510000,20,5,6,4,1,5019,74052,Los Altos Hills,30
Sold,Not Applicable,ML81517503,,,Bank Mill,21216,Road,3500000,80,5,5,4,1,4800,67039,Saratoga,0
Sold,Not Applicable,ML81518559,,,Dover,880,,3500000,32,3,4,3,0,3891,47238,Los Altos,28
Sold,Not Applicable,ML81533083,S,,California,1360,Avenue,3500000,6,4,5,4,0,3000,5750,Palo Alto,13
Sold,Not Applicable,ML81547812,,,Panchita,484,Way,3478000,6,4,4,3,1,2967,10005,Los Altos,16
Sold,Not Applicable,ML81465178,,,Altamont,25800,Road,3400000,236,5,5,4,1,4000,52272,Los Altos Hills,39
Sold,Not Applicable,ML81520605,,,Almendra,22,Lane,3398000,7,4,4,3,1,4080,11326,Los Altos,25
Sold,Not Applicable,ML81457488,,,Sierra Azule,125,,3390000,284,6,4,5,1,5951,52272,Los Gatos,20
Sold,Not Applicable,ML81561617,,,Carmel,2340,Drive,3310000,0,3,4,3,0,2645,6318,Palo Alto,9
Sold,Not Applicable,ML81547465,,,Montalvo Heights,20520,Drive,3300000,0,4,3,3,1,3914,62290.8,Saratoga,47
Sold,Not Applicable,ML81546708,,,Shannon,15285,Road,3295000,4,4,4,3,1,3784,262231.2,Los Gatos,20
Sold,Not Applicable,ML81472051,,,Rancho Bella,20141,Vista,3275000,153,4,5,3,1,4175,22682,Saratoga,34
Sold,"Not Applicable, Comp Only",ML81545366,,,Channing,2082,Avenue,3275000,107,4,4,3,1,3300,3380.26,Palo Alto,0
Sold,Not Applicable,ML81521697,,,Deer Trail,13536,Court,3215000,15,6,6,5,1,4800,48452,Saratoga,25
Sold,Not Applicable,ML81550961,,,Twin Creeks,18482,Road,3200000,0,3,4,2,1,3641,45694.44,Monte Sereno,39
Sold,Not Applicable,ML81533890,,,Barry,15955,Lane,3197000,26,4,4,4,0,3758,27512,Monte Sereno,64
Sold,Not Applicable,ML81512605,,,TERRACE,18815,Court,3180000,91,5,5,4,1,4760,10980,Saratoga,9
Sold,Not Applicable,ML81534133,,,Dana,1221,Avenue,3180000,8,3,3,2,1,2015,6900,Palo Alto,77
Sold,Not Applicable,ML81519446,,,Cherry,513,Avenue,3150000,10,3,3,2,1,2632,10601,Los Altos,29
Sold,Not Applicable,ML81546328,,,Saraview,20979,Court,3128000,25,4,5,3,1,3987,42431.8,Saratoga,51
Sold,Not Applicable,ML81501635,,,Los Gatos,236,Boulevard,3100000,74,5,4,4,1,3812,8967,Los Gatos,0
Sold,Not Applicable,ML81520351,,,Ely,387,Place,3100000,10,4,3,3,1,2588,9239,Palo Alto,3
Sold,Not Applicable,ML81521774,,,Washington,580,Avenue,3100000,54,3,3,3,0,1763,5261,Palo Alto,79
Sold,Not Applicable,ML81545665,,,Edgecliff,12101,Place,3100000,18,3,3,3,0,3191,53143,Los Altos Hills,62
Sold,"Not Applicable, Comp Only",ML81547581,,,Tilson,19042,Avenue,3095000,0,5,7,5,0,4367,10725,Cupertino,0
Sold,Not Applicable,ML81522805,,,Bainter,19292,Avenue,3075000,88,5,5,4,1,5241,43560,Saratoga,34
Sold,Not Applicable,ML81546540,,,VIA GRANDE,19762,Drive,3075000,10,3,4,3,0,2848,23958,Saratoga,53
Sold,Not Applicable,ML81445629,,,Bonnie Brae,20100,Lane,3069988,333,2,5,2,0,3035,82328,Saratoga,85
Sold,Not Applicable,ML81516680,,,Deer Trail,22071,Court,3050000,181,3,5,3,0,3151,52707,Saratoga,17
Sold,Not Applicable,ML81549727,,,Yerba Santa,74,Avenue,3050000,10,2,3,2,0,2162,10001.38,Los Altos,62
Sold,Not Applicable,ML81518883,,,Kings,1453,Lane,3000000,14,2,3,2,0,1339,8277,Palo Alto,65
Sold,Not Applicable,ML81519817,,,Patricia,544,Lane,3000000,15,2,3,2,0,1387,7054,Palo Alto,65
Sold,Not Applicable,ML81533982,,,Ramona,2715,Street,3000000,1,3,3,2,1,1939,8070,Palo Alto,68
Sold,Not Applicable,ML81548346,,,Via Palomino,15405,,3000000,8,3,4,3,0,3939,27423,Monte Sereno,46
Sold,Not Applicable,ML81548831,,,Juniper,14241,Lane,3000000,0,4,4,3,1,3412,22215.6,Saratoga,53
Sold,Not Applicable,ML81547257,,,Milton,3368,Court,2981001,11,3,5,3,0,3277,8099,Mountain View,24
Sold,Not Applicable,ML81548617,,,Waverley,3042,Street,2960000,8,3,4,3,0,2393,6456,Palo Alto,63
Sold,Not Applicable,ML81514779,,,Los Gatos,337,Boulevard,2950000,109,6,5,4,2,4743,8700,Los Gatos,8
Sold,Not Applicable,ML81518381,,,Carril,15631,Court,2900000,214,4,5,4,0,3865,21343,Monte Sereno,23
Sold,Not Applicable,ML81534093,,,Mariposa,496,Avenue,2900000,7,2,3,2,0,2506,14375,Mountain View,100
Sold,Not Applicable,ML81520812,,,Lutheria,14360,Way,2899000,94,2,4,2,0,2386,17460,Saratoga,81
Sold,Not Applicable,ML81500826,,,Westcott,14561,Drive,2850000,92,4,6,4,0,3447,35025,Saratoga,43
Sold,"Not Applicable, Comp Only",ML81545301,,,South,2915,Court,2840000,0,2,4,2,0,2231,7504,Palo Alto,67
Sold,Not Applicable,ML81546541,,,KAHALA,13379,Court,2828000,11,4,4,3,1,2862,12197,Saratoga,15
Sold,Not Applicable,ML81549079,N,,Clark,338,Avenue,2825000,8,2,3,2,0,1573,13651.7,Los Altos,66
Sold,Not Applicable,ML81519658,,,Lomita,21870,Avenue,2820000,9,5,5,4,1,3417,9000,Cupertino,16
Sold,Not Applicable,ML81546158,,,Fordham,1190,Way,2818000,8,3,4,3,0,1687,11000,Mountain View,61
Sold,Not Applicable,ML81533823,,,Panorama,19106,Drive,2802000,11,3,3,3,0,3220,50617,Saratoga,79
Sold,Not Applicable,ML81549099,W,,Rose,1046,,2800000,9,3,4,3,0,2400,9936,Los Altos,58
Sold,Not Applicable,ML81514624,,,Bersano,10,Lane,2750000,85,5,4,3,2,4872,11493,Los Gatos,7
Sold,Not Applicable,ML81518952,,,Jardin,134,Drive,2750000,11,3,5,2,1,2343,10351,Los Altos,49
Sold,Not Applicable,ML81519701,,,Vista,17661,Avenue,2750000,46,5,4,4,1,4272,8615,Monte Sereno,6
Sold,Not Applicable,ML81549375,,,Channing,325,Avenue,2750000,6,3,2,2,1,2086,1425,Palo Alto,12
Sold,Not Applicable,ML81517888,,,Carmel,930,Court,2725000,37,2,4,2,0,1902,16199,Los Altos,60
Sold,Not Applicable,ML81513704,,,Palo Alto,390,Avenue,2720000,48,3,3,3,0,2353,9250,Mountain View,87
Sold,Not Applicable,ML81519522,,,Jasmine,16161,Way,2701000,9,4,5,4,0,3144,8034,Los Gatos,62
Sold,Not Applicable,ML81520684,,,Stagi,915,Court,2700000,10,3,4,2,1,2556,10516,Los Altos,42
Sold,Not Applicable,ML81521801,,,Hilo,2341,Court,2700000,13,3,4,3,0,2711,12100,Mountain View,39
Sold,Not Applicable,ML81548658,,,Hanover,2341,Street,2700000,8,2,4,2,0,1938,6250.86,Palo Alto,78
Sold,Not Applicable,ML81497977,,,Oriole,15070,Road,2683888,206,5,5,4,1,3750,44425,Saratoga,64
Sold,Not Applicable,ML81521522,,,Eureka,1204,Court,2658000,8,3,4,2,1,2251,12348,Los Altos,50
Sold,Not Applicable,ML81516943,,,Homer,517,Avenue,2650000,121,3,3,3,0,2422,5000,Palo Alto,67
Sold,Not Applicable,ML81551158,,,South,3077,Court,2650000,9,2,3,2,0,1417,6432,Palo Alto,64
Sold,Not Applicable,ML81519690,,,Fairway,1376,Drive,2628000,7,2,3,2,0,2518,15360,Los Altos,56
Sold,Not Applicable,ML81534148,,,Edge,744,Lane,2625000,6,3,4,2,1,1976,10010,Los Altos,63
Sold,Not Applicable,ML81513656,,,De Anza,220,Lane,2610000,57,3,4,2,1,2484,11944,Los Altos,41
Sold,Court Confirmation May Be Req'd,ML81533054,,,Emerson,1028,Street,2607000,14,2,2,2,0,1048,5250,Palo Alto,105
Sold,Not Applicable,ML81471763,,,Saratoga Hills,14001,Road,2600000,137,3,4,3,0,3611,15600,Saratoga,44
Sold,Not Applicable,ML81516715,,,Shady Spring,3364,Lane,2600000,30,3,4,2,1,3051,8922,Mountain View,24
Sold,Not Applicable,ML81518075,,,Blue Oak,357,Lane,2600000,26,4,6,3,1,3330,18167,Los Altos,59
Sold,Not Applicable,ML81519860,,,Crestview,1636,Drive,2600000,7,2,3,2,0,2154,14810,Los Altos,67
Sold,Not Applicable,ML81520506,,,Country Club,1361,Drive,2600000,9,2,2,2,0,2242,24394,Los Altos,68
Sold,Not Applicable,ML81520851,,,Nina,128,Court,2600000,9,4,5,3,1,3427,10495,Los Gatos,47
Sold,Not Applicable,ML81522061,,,Angus,19960,Court,2600000,10,3,4,2,1,2456,14331,Saratoga,52
Sold,Not Applicable,ML81533734,,,JULIE,1560,Lane,2600000,10,2,3,2,0,2235,11326,Los Altos,61
Sold,Not Applicable,ML81546827,,,Payne,1220,Drive,2600000,7,2,3,2,0,2084,8216,Los Altos,76
Sold,Not Applicable,ML81517745,,,Crawford,576,Drive,2595000,29,7,5,5,2,3750,10126,Sunnyvale,11
Sold,Not Applicable,ML81520220,,,Maria,21298,Lane,2570000,74,3,4,3,0,2663,40821,Saratoga,0
Sold,Not Applicable,ML81534008,,,Tasso,2494,Street,2560000,7,3,2,2,1,1381,7467,Palo Alto,85
Sold,Not Applicable,ML81520354,,,Stewart,13171,Court,2550000,3,3,4,2,1,2465,12936,Saratoga,45
Sold,Not Applicable,ML81546988,,,Shannon,16560,Road,2550000,0,4,4,3,1,2611,8011,Los Gatos,1
Sold,Not Applicable,ML81547330,,,Lyell,174,Street,2550000,9,2,3,2,0,1342,8999.5,Los Altos,67
Sold,Not Applicable,ML81548025,,,Pennsylvania,66,Avenue,2550000,10,3,3,2,1,2222,7501.03,Los Gatos,67
Sold,Not Applicable,ML81471956,,,Mora,10730,Drive,2548000,100,3,3,2,1,2454,36419,Los Altos Hills,74
Sold,Not Applicable,ML81486049,,,Muriel,19132,Lane,2538000,109,3,3,3,0,3010,11427,Cupertino,66
Sold,Not Applicable,ML81534150,N,,El Monte,185,Avenue,2532150,6,3,3,2,1,2384,15591,Los Altos,67
Sold,Not Applicable,ML81547444,,,HERITAGE,1249,Court,2520000,10,2,3,2,0,1909,9583,Los Altos,63
Sold,Not Applicable,ML81546831,,,Clifton,3264,Court,2508000,7,2,4,2,0,1530,7495,Palo Alto,64
Sold,Not Applicable,ML81483708,,,Laura Ville,1000,Lane,2500000,205,4,5,4,0,4862,8798,San Jose,16
Sold,Not Applicable,ML81485766,,,Terra Nova,2222,Lane,2500000,175,5,4,4,1,4230,156885,San Jose,16
Sold,Not Applicable,ML81516842,,,Loyola,901,Drive,2500000,27,2,4,2,0,1548,17530,Los Altos,68
Sold,Not Applicable,ML81516968,,,Middlefield,425,Road,2500000,40,2,3,2,0,1769,9375,Palo Alto,90
Sold,Not Applicable,ML81519849,,,Newell,921,Road,2500000,8,2,3,2,0,1427,6200,Palo Alto,65
Sold,Not Applicable,ML81522051,,,Canyon View,21283,Drive,2500000,13,4,5,3,1,4358,51258,Saratoga,41
Sold,Not Applicable,ML81533971,,,Rilma,1010,,2500000,9,2,3,2,0,1438,10019,Los Altos,61
Sold,Not Applicable,ML81534573,,,Santa Fe,817,Avenue,2500000,9,6,7,6,0,3223,13440,Stanford,54
Sold,Not Applicable,ML81545526,,,Loma Verde,490,Avenue,2500000,9,2,3,1,1,1466,9652.9,Palo Alto,66
Sold,Not Applicable,ML81546499,,,Short,16235,Road,2500000,0,2,3,2,0,1980,43469,Los Gatos,63
Sold,Not Applicable,ML81548379,,,Cowper,2670,Street,2500000,9,4,4,3,1,2246,5762.99,Palo Alto,55
Sold,Not Applicable,ML81548428,,,Sleeper,120,Avenue,2500000,9,3,4,2,1,3047,7042,Mountain View,30
Sold,Not Applicable,ML81548451,,,Ladera,19630,Court,2475000,9,3,4,3,0,2564,10576.37,Saratoga,51
Sold,Not Applicable,ML81520153,,,Hillstone,2137,Drive,2455000,23,6,5,5,1,5000,48787,San Jose,19
Sold,Not Applicable,ML81516740,,,Tiffany Canyon,1344,Court,2450000,52,7,5,6,1,6422,106614,San Jose,9
Sold,Not Applicable,ML81534443,,,Shady View,16510,Lane,2420000,35,4,5,3,1,2714,14178,Los Gatos,62
Sold,"Not Applicable, Comp Only",ML81546711,,,Ben Roe,1658,Drive,2420000,0,3,4,2,1,1868,9944.75,Los Altos,58
Sold,Not Applicable,ML81486074,,,Amelia,10171,Court,2400000,115,4,4,3,1,2807,9671,Cupertino,68
Sold,Not Applicable,ML81521227,,,Cardinal,120,Lane,2400000,8,3,5,3,0,2500,15542,Los Gatos,57
Sold,Not Applicable,ML81521454,,,Evergreen,3648,Drive,2400000,7,3,4,3,0,1872,9380,Palo Alto,59
Sold,Not Applicable,ML81522203,,,Creekside,291,Drive,2400000,10,2,4,2,0,1690,8178,Palo Alto,61
Sold,Not Applicable,ML81533080,,,Teresita,135,Way,2400000,71,3,4,3,0,3067,39218,Los Gatos,40
Sold,Not Applicable,ML81548771,,,Patio,1808,Drive,2400000,17,6,5,5,1,4400,10249.67,San Jose,0
Sold,Not Applicable,ML81550125,,,More,710,Avenue,2400000,0,3,4,2,1,2974,17397.86,Los Gatos,42
Sold,Not Applicable,ML81547846,,,Coolidge,1195,Avenue,2395000,6,3,4,3,0,3297,6450,San Jose,13
Sold,Not Applicable,ML81546296,,,Laurelwood,1634,Drive,2385000,5,3,4,2,1,3009,10354.21,San Jose,61
Sold,Not Applicable,ML81547776,,,Channing,325,Avenue,2380000,7,2,2,2,0,1883,1425,Palo Alto,12
Sold,Not Applicable,ML81512063,,,RAVENWOOD,18500,Drive,2375000,109,3,4,2,1,3081,10800,Saratoga,33
Sold,Not Applicable,ML81516620,,,Saraview,13460,Drive,2375000,50,3,4,2,1,2496,24925,Saratoga,49
Sold,Not Applicable,ML81546680,,,Nathan,3851,Way,2360000,21,3,4,3,0,1844,6499.15,Palo Alto,60
Sold,Not Applicable,ML81547464,,,Wild,17050,Way,2350000,9,2,3,2,0,1800,20847.82,Los Gatos,87
Sold,Not Applicable,ML81533873,,,Montevina,19536,Road,2340000,21,4,4,4,0,3763,490050,Los Gatos,30
Sold,Not Applicable,ML81548335,,,Lewiston,1490,Drive,2335000,9,3,4,3,0,2477,8243,Sunnyvale,8
Sold,Not Applicable,ML81533612,,,Sherlock,27360,Road,2333000,54,3,3,3,0,2514,34404,Los Altos Hills,36
Sold,Not Applicable,ML81533947,,,Charsan,11500,Lane,2326500,12,3,5,3,0,3468,7119,Cupertino,27
Sold,Not Applicable,ML81519861,,,Corina,3874,Way,2320000,16,2,3,2,0,1421,7147,Palo Alto,60
Sold,Not Applicable,ML81533878,,,Bancroft,18114,Avenue,2320000,10,3,3,2,1,2378,18725,Monte Sereno,46
Sold,Not Applicable,ML81521225,,,Corinne,15588,Drive,2318000,14,3,4,3,0,2802,10241,Los Gatos,7
Sold,Not Applicable,ML81522342,,,Vernon,3330,Terrace,2302000,75,2,4,2,0,1480,6770,Palo Alto,63
Sold,Not Applicable,ML81512343,,,Worcester,116,Loop,2300000,67,3,5,3,0,3070,12000,Los Gatos,36
Sold,Not Applicable,ML81520602,,,Elsinore,950,Drive,2300000,7,2,3,2,0,1486,6986,Palo Alto,60
Sold,Not Applicable,ML81546577,,,Harwalt,1321,Drive,2300000,9,3,4,2,1,2072,10297.58,Los Altos,55
Sold,Not Applicable,ML81521021,,,Wilkinson,11103,Avenue,2280000,9,4,6,3,1,2840,7714,Cupertino,49
Sold,Not Applicable,ML81533479,,,Whitclem,393,Drive,2280000,9,3,3,2,1,1871,6890,Palo Alto,64
Sold,Not Applicable,ML81533963,,,Flintshire,21597,Street,2280000,9,3,5,3,0,2596,7704,Cupertino,42
Sold,Not Applicable,ML81519556,,,Wardell,20577,Road,2278000,11,4,4,3,1,2336,13860,Saratoga,63
Sold,Not Applicable,ML81550522,,,Cedar Spring,11646,Court,2268000,10,3,4,3,0,2334,5000,Cupertino,27
Sold,Not Applicable,ML81498038,,,Creekside,303,Drive,2260000,98,2,3,2,0,1674,8538,Palo Alto,61
Sold,Not Applicable,ML81522029,,,Wheeler,129,Avenue,2260000,16,3,3,2,1,2375,6577,Los Gatos,18
Sold,Not Applicable,ML81547656,,,Stern,10290,Avenue,2260000,8,4,5,4,0,3177,5527.76,Cupertino,18
Sold,Court Confirmation May Be Req'd,ML81470724,,,Portmarnoch,4901,Court,2250000,153,6,5,5,1,4986,23256,San Jose,16
Sold,Not Applicable,ML81520500,,,Mayfield,787,Avenue,2250000,36,3,4,2,1,2602,15670,Stanford,49
Sold,Not Applicable,ML81546956,,,High,800,Street,2250000,6,2,4,2,0,1638,688.25,Palo Alto,10
Sold,Not Applicable,ML81547630,,,Mackenzie,932,Drive,2250000,8,3,5,2,1,2333,9100,Sunnyvale,48
Sold,Not Applicable,ML81547993,,,Ayala,114,Court,2250000,6,4,4,3,1,3326,11761.2,Los Gatos,16
Sold,Not Applicable,ML81520722,,,Eaton,17305,Lane,2226000,9,3,5,3,0,2679,15412,Monte Sereno,39
Sold,Not Applicable,ML81513469,,,Deer Park,17220,Road,2225000,69,3,4,3,0,3216,141743,Los Gatos,37
Sold,Not Applicable,ML81533856,,,La Para,864,Avenue,2225000,10,2,3,2,0,1176,6042,Palo Alto,74
Sold,Not Applicable,ML81469000,,,Shannon,14704,Road,2215000,179,4,4,3,1,3247,105475,Los Gatos,38
Sold,New Subdivision,ML81547747,,,Hope,612,Street,2205000,0,4,3,3,1,2062,0,Mountain View,0
Sold,Not Applicable,ML81516581,,,Calero Creek,21720,Court,2200000,74,4,4,3,1,4330,48414,San Jose,15
Sold,Not Applicable,ML81522296,,,Everett,360,Avenue,2200000,9,3,3,3,0,2010,20000,Palo Alto,54
Sold,Not Applicable,ML81522423,,,Dry Creek,1881,Road,2200000,7,3,4,3,0,3374,33977,San Jose,52
Sold,Not Applicable,ML81533354,,,De Havilland,19224,Drive,2200000,19,2,4,2,0,2039,11636,Saratoga,51
Sold,Not Applicable,ML81534945,,,Old Adobe,243,Road,2200000,5,4,4,3,1,3155,11212.34,Los Gatos,52
Sold,Not Applicable,ML81549503,,,Wooded Lake,7071,Drive,2200000,0,4,5,4,0,3883,22986,San Jose,40
Sold,Not Applicable,ML81546612,,,Atwood,118,Court,2197000,16,3,4,2,1,2130,8293.82,Los Gatos,45
Sold,Not Applicable,ML81519673,,,Sequoia,460,Avenue,2195000,7,2,2,1,1,1329,6167,Palo Alto,63
Sold,Not Applicable,ML81518729,,,Greer,2719,Road,2190000,27,3,4,3,0,1906,6098,Palo Alto,64
Sold,Not Applicable,ML81545971,,,Northampton,12502,Court,2180000,15,3,3,2,1,2130,14145,Saratoga,54
Sold,Not Applicable,ML81549349,,,Ramona,3156,,2180000,8,1,2,1,0,925,7496,Palo Alto,66
Sold,Not Applicable,ML81521407,,,Rousseau,1229,Drive,2175000,8,4,5,4,0,3100,7160,Sunnyvale,47
Sold,Not Applicable,ML81522174,,,Mercy,84,Street,2175000,9,3,4,3,0,2003,5616,Mountain View,60
Sold,Not Applicable,ML81535053,,,Richland,2360,Avenue,2175000,0,3,4,3,0,3000,9148,San Jose,0
Sold,Not Applicable,ML81533488,,,La Paloma,20253,Avenue,2170000,23,2,3,2,0,1951,7387,Saratoga,90
Sold,Not Applicable,ML81534722,,,Katrina,2525,Way,2165000,7,3,4,2,1,2120,8058,Mountain View,48
Sold,Not Applicable,ML81546179,,,Lantz,2950,Avenue,2161000,1,5,5,4,1,3980,12600,San Jose,0
Sold,Not Applicable,ML81547717,,,Cowper,236,Street,2160000,8,1,3,1,0,1475,5600,Palo Alto,93
Sold,Not Applicable,ML81472911,,,Heintz,106,Court,2150000,166,4,4,3,1,3994,23087,Los Gatos,12
Sold,Not Applicable,ML81521190,,,Verde Moor,20801,Court,2150000,11,3,5,3,0,2535,14821,Saratoga,43
Sold,Not Applicable,ML81533887,,,Newhouse,19312,Court,2150000,8,3,4,2,1,2354,10500,Saratoga,46
Sold,Not Applicable,ML81521418,,,Lyell,117,Street,2125000,8,2,3,2,0,1647,7721,Los Altos,30
Sold,Not Applicable,ML81501616,,,Robinhood,2071,Lane,2100000,67,3,4,2,1,2300,10019,Los Altos,48
Sold,New Subdivision,ML81517363,,,Vista Point,3867,,2100000,87,6,4,5,1,4507,26419,San Jose,0
Sold,Not Applicable,ML81520651,,,Kellogg,140,Avenue,2100000,21,2,2,2,0,1248,5000,Palo Alto,40
Sold,Not Applicable,ML81520739,,,Lantz,2956,Avenue,2100000,16,5,5,4,1,3963,12259,San Jose,0
Sold,Not Applicable,ML81522691,,,Baxter,10701,Avenue,2100000,9,3,4,3,0,2847,10002,Los Altos,31
Sold,Not Applicable,ML81533652,,,Fenley,461,Avenue,2100000,25,4,5,3,1,3700,9300,San Jose,0
Sold,Not Applicable,ML81546583,N,,San Antonio,640,Road,2100000,9,2,3,2,0,2077,7687,Los Altos,41
Sold,Not Applicable,ML81546934,,,Miller,4384,Court,2100000,13,2,4,2,0,2271,9583,Palo Alto,63
Sold,Not Applicable,ML81547357,,,Trophy,931,Drive,2100000,10,2,4,2,0,1912,6000,Mountain View,44
Sold,Not Applicable,ML81548767,,,Gardendale,2809,Drive,2100000,25,6,5,5,1,4005,9258,San Jose,0
Sold,Not Applicable,ML81483492,,,Gayley,2660,Place,2080000,107,5,5,4,1,4870,29000,San Jose,0
Sold,Not Applicable,ML81520459,,,Marich,216,Way,2080000,21,2,7,2,0,2496,8289,Los Altos,68
Sold,Not Applicable,ML81521024,,,Miner,10183,Place,2080000,14,2,4,2,0,2527,6552,Cupertino,38
Sold,Not Applicable,ML81548749,,,Nelson,14571,Way,2080000,1,5,5,5,0,3700,10371.64,San Jose,1
Sold,Not Applicable,ML81518887,,,Sunkist,216,Lane,2075000,12,3,4,3,0,2165,11191,Los Altos,66
Sold,Not Applicable,ML81515282,,,Worcester Loop,100,,2070000,66,3,4,2,1,2540,12193,Los Gatos,26
Sold,Not Applicable,ML81515893,,,Colleen,1997,Drive,2070000,42,3,3,2,1,1886,13504,Los Altos,57
Sold,Not Applicable,ML81515913,,,Highlands,987,Circle,2050000,61,3,4,3,0,2116,11288,Los Altos,57
Sold,Not Applicable,ML81520231,,,Nina,120,Court,2050000,35,4,4,3,1,2717,13198,Los Gatos,47
Sold,Not Applicable,ML81549837,,,Ramona,3168,Street,2050000,8,1,2,1,0,925,6250,Palo Alto,66
Sold,New Subdivision,ML81516460,,,Turturici,6809,Court,2045000,104,6,6,5,1,4900,11145,San Jose,2
Sold,Not Applicable,ML81535143,,,Crothers,17001,Road,2045000,33,5,5,4,1,4658,65340,San Jose,27
