Aloha Elementary,11737 East 214th St.,Lakewood,CA,90715,Los Angeles,-118.08372,33.835176
Alondra Middle,16200 Downey Ave.,Paramount,CA,90723,Los Angeles,-118.15129,33.887295
Alpaugh Elementary,5313 Road 39,Alpaugh,CA,93201,Tulare,-119.48497,35.8862
Alpaugh Junior-Senior High,5313 Road 39,Alpaugh,CA,93201,Tulare,-119.48497,35.8862
Alpha Charter,8920 Elwyn Ave.,Elverta,CA,95626,Sacramento,-121.46668,38.731208
Alpha Cindy Avitia High,1601 Cunningham Ave.,San Jose,CA,95122,Santa Clara,-121.83506,37.326567
Alpha Elementary,900 Stadium Rd.,Madera,CA,93637,Madera,-120.06498,36.944026
Alpha Technology Middle,8920 Elwyn Ave.,Elverta,CA,95626,Sacramento,-121.46668,38.731208
Alpha: Blanca Alvarado Middle,1601 Cunningham Ave.,San Jose,CA,95122,Santa Clara,-121.83506,37.326567
Alpha: Jose Hernandez Middle,1601 Cunningham Ave.,San Jose,CA,95122,Santa Clara,-121.83457,37.326449
Alpine Community Day,2001 Tavern Rd.,Alpine,CA,91901,San Diego,-116.77533,32.824651
Alpine County Opportunity,43 Hawkside Dr.,Markleeville,CA,96120,Alpine,-119.80692,38.766195
Alpine County Secondary Community Day,43 Hawkside Dr.,Markleeville,CA,96120,Alpine,-119.80885,38.766357
Alpine Elementary,8244 East Pearblossom Hwy.,Littlerock,CA,93543,Los Angeles,-117.98267,34.521058
Alpine Elementary,1850 Alpine Blvd.,Alpine,CA,91901,San Diego,-116.77454,32.837485
Alpine Vista,2975 East Alpine Ave.,Tulare,CA,93274,Tulare,-119.3149,36.202259
Alps View High (Continuation),321 Victory Ln. PO Box 1227,Weaverville,CA,96093,Trinity,-122.9496,40.738426
Alta California Elementary,14859 Rayen St.,Panorama City,CA,91402,Los Angeles,-118.45655,34.231879
Alta Elementary,21771 East Parlier Ave.,Reedley,CA,93654,Fresno,-119.39235,36.611059
Alta Heights Elementary,15 Montecito Blvd.,Napa,CA,94559,Napa,-122.27257,38.302093
Alta Loma Elementary,1745 Vineyard Ave.,Los Angeles,CA,90019,Los Angeles,-118.33886,34.042526
Alta Loma Elementary,7085 Amethyst St.,Alta Loma,CA,91701,San Bernardino,-117.59744,34.12597
Alta Loma High,8880 Baseline Rd.,Alta Loma,CA,91701,San Bernardino,-117.61143,34.12159
Alta Loma Junior High,9000 Lemon Ave.,Alta Loma,CA,91701,San Bernardino,-117.60942,34.140097
Alta Loma Middle,116 Romney Ave.,South San Francisco,CA,94080,San Mateo,-122.45069,37.660567
Alta Mesa Elementary,2301 Saturn Skyway,Redding,CA,96002,Shasta,-122.32851,40.556004
Alta Murrieta Elementary,39475 Whitewood Rd.,Murrieta,CA,92563,Riverside,-117.16843,33.566987
Alta Sierra Elementary,16607 Annie Dr.,Grass Valley,CA,95949,Nevada,-121.04301,39.118924
Alta Sierra Intermediate,380 West Teague Ave.,Clovis,CA,93611,Fresno,-119.71885,36.859353
Alta Vista Academy,730 Medical Center Ct.,Chula Vista,CA,91911,San Diego,-117.02445,32.61872
Alta Vista Alternative High,215 East Ortega St.,Santa Barbara,CA,93101,Santa Barbara,-119.70078,34.416137
Alta Vista Alternative Junior High,215 East Ortega St.,Santa Barbara,CA,93101,Santa Barbara,-119.70078,34.416137
Alta Vista Community Charter,173 Oak St.,Auburn,CA,95603,Placer,-121.06262,38.9096
Alta Vista Elementary,815 Knob Hill Ave.,Redondo Beach,CA,90277,Los Angeles,-118.37807,33.828546
Alta Vista Elementary,200 Blossom Valley Rd.,Los Gatos,CA,95032,Santa Clara,-121.94027,37.239606
Alta Vista Elementary,2293 East Crabtree Ave.,Porterville,CA,93257,Tulare,-118.96618,36.058648
Alta Vista High,1325 Bryant Ave.,Mountain View,CA,94040,Santa Clara,-122.0652,37.361274
Alta Vista High (Continuation),1575 Bonair Dr.,Vista,CA,92084,San Diego,-117.2196,33.222471
Alta Vista Public,"11988 Hesperia Rd., Ste. B",Hesperia,CA,92345,San Bernardino,-117.29241,34.468691
Alta Vista South Public Charter,689 West Second St.,San Bernardino,CA,92410,San Bernardino,-117.2985,34.102678
Altadena Elementary,743 East Calaveras St.,Altadena,CA,91001,Los Angeles,-118.135,34.184761
Alta-Dutch Flat Elementary,34050 Alta-Bonny Nook Rd.,Alta,CA,95701,Placer,-120.80905,39.207504
Altamont Creek Elementary,6500 Garaventa Ranch Rd.,Livermore,CA,94551,Alameda,-121.71838,37.722319
Altamont Elementary,452 West Saint Francis Ave.,Mountain House,CA,95391,San Joaquin,-121.55067,37.782274
Alternative Cooperative Education Charter,400 Hemlock St.,Vacaville,CA,95688,Solano,-122.00149,38.364557
Alternative Education-San Joaquin High,3387 Barranca Pkwy.,Irvine,CA,92606,Orange,-117.81716,33.687768
Alternative Family Education,840 North Branciforte Ave.,Santa Cruz,CA,95062,Santa Cruz,-122.01306,36.980916
Alternative Learning Academy at Conley-Caraballo High,541 Blanche St.,Hayward,CA,94544,Alameda,-122.02875,37.61521
Alternative Learning Center,3232 East Pacific St.,Highland,CA,92346,San Bernardino,-117.21674,34.128602
Alternative Opportunity Programs,12830 Columbia Way,Downey,CA,90242,Los Angeles,-118.1328,33.91454
Alternatives in Action,6221 E 17th St.,Oakland,CA,94621,Alameda,-122.19551,37.764353
Altimira Middle,17805 Arnold Dr.,Sonoma,CA,95476,Sonoma,-122.49847,38.312445
Alturas Elementary,809 West 8th St.,Alturas,CA,96101,Modoc,-120.55311,41.490876
Alvarado Elementary,31100 Fredi St.,Union City,CA,94587,Alameda,-122.07693,37.595622
Alvarado Elementary,1900 East 21st St.,Signal Hill,CA,90755,Los Angeles,-118.16873,33.795234
Alvarado Elementary,625 Douglas St.,San Francisco,CA,94114,San Francisco,-122.43873,37.753675
Alvarado Intermediate,1901 South Desire Ave.,Rowland Heights,CA,91748,Los Angeles,-117.89518,33.983899
Alview Elementary,20513 Road 4,Chowchilla,CA,93610,Madera,-120.4734,37.050632
Alvin Elementary,301 East Alvin Ave.,Santa Maria,CA,93454,Santa Barbara,-120.43341,34.960436
Alvin M. Dunn Elementary,3697 La Mirada Dr.,San Marcos,CA,92078,San Diego,-117.20381,33.143808
Alvin S. Hatch Elementary,490 Miramontes Ave.,Half Moon Bay,CA,94019,San Mateo,-122.43645,37.463266
Alvina Elementary Charter,295 West Saginaw Ave.,Caruthers,CA,93609,Fresno,-119.79619,36.554513
Alvord Adult Education,3606 Pierce St.,Riverside,CA,92503,Riverside,-117.48887,33.891624
Alvord Alternative Continuation High,10368 Campbell Ave.,Riverside,CA,92505,Riverside,-117.48133,33.935586
Alvord Continuation High,3606 Pierce St.,Riverside,CA,92503,Riverside,-117.48875,33.892147
Amador County ROP,217 Rex Ave.,Jackson,CA,95642,Amador,-120.77703,38.352665
Amador County Special Education,217 Rex Ave.,Jackson,CA,95642,Amador,-120.77703,38.352665
Amador High,330 Spanish St.,Sutter Creek,CA,95685,Amador,-120.8097,38.398775
Amador Valley Adult and Community Education,215 Abbie St.,Pleasanton,CA,94566,Alameda,-121.87506,37.65682
Amador Valley High,1155 Santa Rita Rd.,Pleasanton,CA,94566,Alameda,-121.87327,37.668296
Amanecer Primary Center,832 South Eastman Ave.,Los Angeles,CA,90023,Los Angeles,-118.18616,34.024653
Amargosa Creek Middle,"44333 27th St., West",Lancaster,CA,93536,Los Angeles,-118.17931,34.687231
Ambassador Phillip V. Sanchez Public Charter,"5659 East Kings Canyon Rd., Ste. 101",Fresno,CA,93727,Fresno,-119.6972,36.736037
Ambler Avenue Elementary,319 East Sherman Dr.,Carson,CA,90746,Los Angeles,-118.27145,33.8775
Amelia Earhart Continuation,5355 Colfax Ave.,North Hollywood,CA,91601,Los Angeles,-118.38782,34.16784
Amelia Earhart Elementary,400 Packet Landing Rd.,Alameda,CA,94502,Alameda,-122.23928,37.745289
Amelia Earhart Elementary School of International Studies,45-250 Dune Palms Rd.,Indio,CA,92201,Riverside,-116.27636,33.72038
Amelia Earhart Middle,20202 Aptos St.,Riverside,CA,92508,Riverside,-117.30979,33.88942
American Canyon High,3000 Newell Dr.,American Canyon,CA,94503,Napa,-122.2406,38.166264
American Canyon Middle,300 Benton Way,American Canyon,CA,94589,Napa,-122.26706,38.169894
American Elementary,800 Verdugo,Bakersfield,CA,93312,Kern,-119.11898,35.365087
American High,36300 Fremont Blvd.,Fremont,CA,94536,Alameda,-122.01747,37.563645
American Indian Public Charter,3637 Magee Ave.,Oakland,CA,94619,Alameda,-122.19952,37.793407
American Indian Public Charter School II,171 12th St.,Oakland,CA,94607,Alameda,-122.26548,37.800368
American Indian Public High,3637 Magee Ave.,Oakland,CA,94619,Alameda,-122.19927,37.793511
American Lakes Elementary,2800 Stonecreek Dr.,Sacramento,CA,95833,Sacramento,-121.49457,38.616451
American Legion High (Continuation),3801 Broadway,Sacramento,CA,95817,Sacramento,-121.46527,38.547858
American River Charter,6620 Wentworth Springs Rd.,Georgetown,CA,95634,El Dorado,-120.82703,38.912449
American Union Elementary,2801 West Adams Ave.,Fresno,CA,93706,Fresno,-119.84074,36.634069
America's Finest Charter,730 45th St.,San Diego,CA,92102,San Diego,-117.09808,32.712836
Amesti Elementary,25 Amesti Rd.,Watsonville,CA,95076,Santa Cruz,-121.7675,36.946016
Amestoy Elementary,1048 West 149th St.,Gardena,CA,90247,Los Angeles,-118.29337,33.896398
Amistad High (Continuation),83-501 Dillon Ave.,Indio,CA,92201,Riverside,-116.21201,33.725849
Amy B. Seibert Elementary,2800 Agate St.,Bakersfield,CA,93304,Kern,-119.03509,35.329352
Anacapa Middle,100 South Mills Rd.,Ventura,CA,93003,Ventura,-119.24739,34.272078
Anaheim High,811 West Lincoln Ave.,Anaheim,CA,92805,Orange,-117.92402,33.833158
Anaheim Hills Elementary,6450 East Serrano,Anaheim,CA,92807,Orange,-117.76209,33.829741
Anahuacalmecac International University Preparatory of North America,4736 Huntington Dr. South,Los Angeles,CA,90032,Los Angeles,-118.18154,34.085085
Analy High,6950 Analy Ave.,Sebastopol,CA,95472,Sonoma,-122.82646,38.406988
Anatola Avenue Elementary,7364 Anatola Ave.,Van Nuys,CA,91406,Los Angeles,-118.51433,34.20437
Anaverde Hills,2902 Greenbrier St.,Palmdale,CA,93551,Los Angeles,-118.18012,34.564651
Andasol Avenue Elementary,10126 Encino Ave.,Northridge,CA,91325,Los Angeles,-118.51538,34.254435
Anderson,24302 East Fourth St.,San Bernardino,CA,92410,San Bernardino,-117.27518,34.106519
Anderson (Alex) Elementary,5800 Calpine Dr.,San Jose,CA,95123,Santa Clara,-121.81194,37.24674
Anderson (Linford L.) Elementary,415 East C St.,Dixon,CA,95620,Solano,-121.81808,38.447479
Anderson Adult Education,5250 West Anderson Dr,Anderson,CA,96007,Shasta,-122.33979,40.417477
Anderson Community Day,20083 Olinda Rd.,Anderson,CA,96007,Shasta,-122.30681,40.440172
Anderson Elementary,2210 East 130th St.,Compton,CA,90222,Los Angeles,-118.23221,33.914341
Anderson Elementary,8902 Hewitt Pl.,Garden Grove,CA,92844,Orange,-117.97393,33.761875
Anderson Heights Elementary,1530 Spruce St.,Anderson,CA,96007,Shasta,-122.29311,40.436883
Anderson High,1471 Ferry St.,Anderson,CA,96007,Shasta,-122.3059,40.441396
Anderson Middle,1646 West Ferry St.,Anderson,CA,96007,Shasta,-122.30598,40.444531
Anderson New Technology High,2098 North St.,Anderson,CA,96007,Shasta,-122.29972,40.451972
Anderson Valley Adult,12300 Anderson Valley Way,Boonville,CA,95415,Mendocino,-123.38817,39.029268
Anderson Valley Elementary,12300 Anderson Valley Way,Boonville,CA,95415,Mendocino,-123.39203,39.035665
Anderson Valley Junior-Senior High,18200 Mountain View Rd.,Boonville,CA,95415,Mendocino,-123.3751,39.01202
Anderson W. Clark Magnet High,4747 New York Ave.,La Crescenta,CA,91214,Los Angeles,-118.25305,34.236926
Andres and Maria Cardenas Elementary,6900 Calhoun Ave.,Van Nuys,CA,91405,Los Angeles,-118.44217,34.196067
Andres Duarte Elementary,1433 Crestfield Dr.,Duarte,CA,91010,Los Angeles,-117.95171,34.137605
Andrew Carnegie Middle,21820 Bonita St.,Carson,CA,90745,Los Angeles,-118.25925,33.82958
Andrew Carnegie Middle,5820 Illinois Ave.,Orangevale,CA,95662,Sacramento,-121.23492,38.671984
Andrew Jackson Elementary,2220 Huntsman Ave.,Selma,CA,93662,Fresno,-119.6138,36.583603
Andrew Jackson Elementary,1143 South Nakoma Dr.,Santa Ana,CA,92704,Orange,-117.90984,33.732626
Andrew Jackson Elementary,82-850 Kenner Ave.,Indio,CA,92201,Riverside,-116.21903,33.73315
Andrew N. Christensen Middle,5757 Haggin Oaks Ave.,Livermore,CA,94551,Alameda,-121.72852,37.726489
Andrew P. Hill High,3200 Senter Rd.,San Jose,CA,95111,Santa Clara,-121.83173,37.291923
Andros Karperos,1700 Camino de Flores,Yuba City,CA,95993,Sutter,-121.64612,39.124247
Angeles Mesa Elementary,2611 West 52nd St.,Los Angeles,CA,90043,Los Angeles,-118.32156,33.995081
Angelo Rodriguez High,5000 Red Top Rd.,Fairfield,CA,94534,Solano,-122.14461,38.197706
Angel's Gate (Continuation),3607 South Gaffey St.,San Pedro,CA,90731,Los Angeles,-118.29285,33.707853
Angier Elementary,8450 Hurlbut St.,San Diego,CA,92123,San Diego,-117.14534,32.804911
Animo College Preparatory Academy,2265 East 103rd St.,Los Angeles,CA,90002,Los Angeles,-118.23114,33.944503
Animo Ellen Ochoa Charter Middle,5156 Whittier Blvd.,Los Angeles,CA,90022,Los Angeles,-118.15852,34.019755
Animo Inglewood Charter High,3425 West Manchester Blvd.,Inglewood,CA,90305,Los Angeles,-118.33138,33.960029
Animo Jackie Robinson High,3500 South Hill St.,Los Angeles,CA,90007,Los Angeles,-118.27561,34.018395
Animo James B. Taylor Charter Middle,810 East 111th Pl.,Los Angeles,CA,90059,Los Angeles,-118.25988,33.934818
Animo Jefferson Charter Middle,"1655 East 27th St., Ste. A",Los Angeles,CA,90011,Los Angeles,-118.24451,34.012544
Animo Leadership High,11044 South Freeman Ave.,Inglewood,CA,90301,Los Angeles,-118.3477,33.934769
Animo Mae Jemison Charter Middle,12700 Avalon Blvd.,Los Angeles,CA,90061,Los Angeles,-118.26404,33.917548
Animo Pat Brown,8255 Beach St.,Los Angeles,CA,90001,Los Angeles,-118.24216,33.963087
Animo Phillis Wheatley Charter Middle,12226 South Western Ave.,Los Angeles,CA,90047,Los Angeles,-118.30786,33.92109
Animo Ralph Bunche Charter High,"1655 East 27th St., Ste. B",Los Angeles,CA,90011,Los Angeles,-118.24451,34.012544
Animo South Los Angeles Charter,12226 South Western Ave.,Los Angeles,CA,90047,Los Angeles,-118.30786,33.92109
Animo Venice Charter High,820 Broadway St.,Venice,CA,90291,Los Angeles,-118.46357,33.997083
Animo Watts College Preparatory Academy,12628 Avalon Blvd.,Los Angeles,CA,90061,Los Angeles,-118.26524,33.917952
Animo Western Charter Middle,12226 South Western Ave.,Los Angeles,CA,90047,Los Angeles,-118.30678,33.920533
Animo Westside Charter Middle,5456 McConnell Ave.,Los Angeles,CA,90066,Los Angeles,-118.41862,33.977473
Ann B. Leavenworth,4420 East Thomas Ave.,Fresno,CA,93702,Fresno,-119.75169,36.753141
Ann Sobrato High,401 Burnett Ave.,Morgan Hill,CA,95037,Santa Clara,-121.66775,37.158768
Ann Soldo Elementary,1140 Menasco Dr.,Watsonville,CA,95076,Santa Cruz,-121.74386,36.926407
Ann Street Elementary,126 East Bloom St.,Los Angeles,CA,90012,Los Angeles,-118.23049,34.064925
Anna A. Borba Fundamental Elementary,4980 Riverside Dr.,Chino,CA,91710,San Bernardino,-117.69633,34.019084
Anna Hause Elementary,1015 Carnation Ln.,Beaumont,CA,92223,Riverside,-116.9626,33.93738
Anna Kirchgater Elementary,8141 Stevenson Ave.,Sacramento,CA,95828,Sacramento,-121.40897,38.465353
Anna Kyle Elementary,1600 Kidder Ave.,Fairfield,CA,94533,Solano,-122.03011,38.258479
Anna M. Glazier Elementary,10932 East Excelsior Dr.,Norwalk,CA,90650,Los Angeles,-118.10201,33.894695
Anna McKenney Intermediate,1904 Huston,Marysville,CA,95901,Yuba,-121.57146,39.15762
Anna Yates Elementary,1070 41st St.,Emeryville,CA,94608,Alameda,-122.27837,37.83222
Annalee Avenue Elementary,19410 South Annalee Ave.,Carson,CA,90746,Los Angeles,-118.25292,33.854844
Annandale Elementary,6125 Poppy Peak Dr.,Los Angeles,CA,90042,Los Angeles,-118.187,34.128343
Anne Darling Elementary,333 North 33rd St.,San Jose,CA,95133,Santa Clara,-121.86446,37.356596
Annie E. Cheney Kindergarten,149 Adams St.,Coalinga,CA,93210,Fresno,-120.36475,36.142663
Annie Pennycook Elementary,3620 Fernwood Dr.,Vallejo,CA,94591,Solano,-122.21188,38.098881
Annie R. Mitchell,2121 East Laura Ave.,Visalia,CA,93292,Tulare,-119.26876,36.31031
Ansel Adams,9275 Glacier Point Dr.,Stockton,CA,95212,San Joaquin,-121.27439,38.035165
Ansgar Larsen Elementary,550 Thomas Ave.,Oxnard,CA,93033,Ventura,-119.17229,34.169722
Antelope Community Day,22630 Antelope Blvd.,Red Bluff,CA,96080,Tehama,-122.17795,40.184823
Antelope Creek Elementary,6185 Springview Dr.,Rocklin,CA,95677,Placer,-121.25777,38.777924
Antelope Crossing Middle,9200 Palmerson Dr.,Sacramento,CA,95843,Placer,-121.33974,38.718976
Antelope Elementary,37237 North 100th St. East,Littlerock,CA,93543,Los Angeles,-117.95202,34.558632
Antelope Elementary,111527 Highway 395,Coleville,CA,96107,Mono,-119.44993,38.425929
Antelope Elementary,22630 Antelope Blvd.,Red Bluff,CA,96080,Tehama,-122.17795,40.184823
Antelope High,7801 Titan Dr.,Antelope,CA,95843,Placer,-121.35597,38.710728
Antelope Hills Elementary,36105 Murrieta Oaks Ave.,Murrieta,CA,92562,Riverside,-117.18093,33.59576
Antelope Meadows Elementary,8343 Palmerson Dr.,Antelope,CA,95843,Placer,-121.3581,38.721175
Antelope Valley Adult/Independent Study,45110 Third St. East,Lancaster,CA,93535,Los Angeles,-118.12546,34.702601
Antelope Valley High,44900 North Division St.,Lancaster,CA,93535,Los Angeles,-118.13034,34.69911
Antelope Valley Learning Academy,"1601 Palmdale Blvd., Ste. C",Palmdale,CA,93550,Los Angeles,-118.10184,34.58038
Antelope Valley ROP,1156 East Ave. S,Palmdale,CA,93550,Los Angeles,-118.10676,34.557956
Anthony C. Traina Elementary,4256 Windsong Dr.,Tracy,CA,95377,San Joaquin,-121.44313,37.70048
Anthony G. Bacich Elementary,699 Sir Francis Drake Blvd.,Kentfield,CA,94904,Marin,-122.53824,37.952814
Anthony Spangler Elementary,140 North Abbott,Milpitas,CA,95035,Santa Clara,-121.91456,37.430325
Anthony W. Ochoa Middle,2121 Depot Rd.,Hayward,CA,94545,Alameda,-122.10968,37.638836
Antioch Adult,820 West Second St.,Antioch,CA,94509,Contra Costa,-121.81679,38.01712
Antioch Charter Academy,3325 Hacienda Way,Antioch,CA,94509,Contra Costa,-121.82655,37.987596
Antioch Charter Academy II,1201 West Tenth St.,Antioch,CA,94509,Contra Costa,-121.82097,38.011182
Antioch High,700 West 18th St.,Antioch,CA,94509,Contra Costa,-121.81786,38.005117
Antioch Middle,1500 D St.,Antioch,CA,94509,Contra Costa,-121.81003,38.005453
Antonio Del Buono Elementary,9300 Wren Ave.,Gilroy,CA,95020,Santa Clara,-121.58746,37.029814
Anza Elementary,21400 Ellinwood Dr.,Torrance,CA,90503,Los Angeles,-118.3657,33.834486
Anza Elementary,1005 South Anza St.,El Cajon,CA,92020,San Diego,-116.9478,32.786
Anzar High,2000 San Juan Hwy.,San Juan Bautista,CA,95045,San Benito,-121.55435,36.874699
APEX Academy,"1309 North Wilton Pl., 3rd Fl.",Los Angeles,CA,90028,Los Angeles,-118.24368,34.052234
Apollo High,1835 Cunningham Ave.,San Jose,CA,95122,Santa Clara,-121.8299,37.33192
Apollo High,3150 School St.,Simi Valley,CA,93065,Ventura,-118.73454,34.270549
Apperson Street Elementary,10233 Woodward Ave.,Sunland,CA,91040,Los Angeles,-118.30709,34.254928
Apple Academy Charter Public,4920 South Western Ave.,Los Angeles,CA,90062,Los Angeles,-118.30867,33.998521
Apple Blossom,700 Water Trough Rd.,Sebastopol,CA,95472,Sonoma,-122.84954,38.387396
Apple Valley Adult Education,12555 Navajo Rd.,Apple Valley,CA,92308,San Bernardino,-117.18944,34.480038
Apple Valley High,11837 Navajo Rd.,Apple Valley,CA,92308,San Bernardino,-117.19015,34.466763
Apple Valley Unified Preschool Special Education,12555 Navajo Rd.,Apple Valley,CA,92308,San Bernardino,-117.18992,34.480355
Applied Technology Center,1200 West Mines Ave.,Montebello,CA,90640,Los Angeles,-118.11649,34.004214
Apricot Valley Elementary,1320 Henley Pkwy.,Patterson,CA,95363,Stanislaus,-121.15372,37.47094
April Lane Elementary,800 April Ln.,Yuba City,CA,95991,Sutter,-121.6292,39.154293
Aptitud Community Academy at Goss,2475 Van Winkle Ln.,San Jose,CA,95116,Santa Clara,-121.8314,37.34995
Aptos High,100 Mariner Way,Aptos,CA,95003,Santa Cruz,-121.86273,36.976392
Aptos Junior High,1001 Huntington Dr.,Aptos,CA,95003,Santa Cruz,-121.88029,36.977982
Aptos Middle,105 Aptos Ave.,San Francisco,CA,94127,San Francisco,-122.46623,37.730234
Aragon Avenue Elementary,1118 Aragon Ave.,Los Angeles,CA,90065,Los Angeles,-118.22469,34.094929
Aragon High,900 Alameda de Las Pulgas,San Mateo,CA,94402,San Mateo,-122.32847,37.551654
