Active,Not Applicable,ML81550650,2670 Paseo Robles,2950000,24,7,6,4,3,6500,+4.35600000000000E+005,San Martin,31,-1.21586995000000E+002,+3.71204660000000E+001
Active,Not Applicable,ML81563440,783 Fremont Avenue,2950000,5,5,7,5,0,3393,+1.50000000000000E+004,Los Altos,64,-1.22092282000000E+002,+3.73569240000000E+001
Active,Not Applicable,ML81340025,4355 MONTEREY Road,2900000,847,8,7,7,1,6000,+1.79772100000000E+006,Gilroy,85,-1.21554155000000E+002,+3.69627590000000E+001
Active,Not Applicable,ML81545259,11041 Stevens Canyon Road,2900000,81,1,2,1,0,900,+8.52033600000000E+005,Cupertino,71,-1.22072246000000E+002,+3.73084060000000E+001
Active,Not Applicable,ML81549758,15318 Elm Park,2899950,29,5,4,4,1,3637,+4.73192300000000E+004,Monte Sereno,43,-1.21986536000000E+002,+3.72464340000000E+001
Active,Not Applicable,ML81562521,14224 Springer Avenue,2899888,11,6,6,5,1,5106,+3.22779600000000E+004,Saratoga,31,-1.22034981000000E+002,+3.72600960000000E+001
Active,Not Applicable,ML81549867,112 Teresita Way,2899500,63,4,4,3,1,4190,+3.96000000000000E+004,Los Gatos,50,-1.21949876000000E+002,+3.72170490000000E+001
Pending,Not Applicable,ML81561975,523 Deodara Drive,2898000,8,4,5,3,1,3374,+1.40611700000000E+004,Los Altos,65,-1.22073034000000E+002,+3.73404140000000E+001
Active,Not Applicable,ML81562081,2420 Bryant Street,2898000,13,3,4,3,0,2500,+6.60000000000000E+003,Palo Alto,81,-1.22137633000000E+002,+3.74304990000000E+001
Contingent,Not Applicable,ML81549091,139 Longmeadow Drive,2895000,23,4,4,3,1,3000,+2.53824100000000E+004,Los Gatos,58,-1.21957850000000E+002,+3.72269460000000E+001
Contingent,Not Applicable,ML81550644,819 Morse Street,2895000,155,5,5,4,1,3828,+1.26870000000000E+004,San Jose,79,-1.21922908000000E+002,+3.73378190000000E+001
Active,Not Applicable,ML81563379,140 Levin Avenue,2895000,5,4,5,3,1,2857,+8.09780000000000E+003,Mountain View,5,-1.22077211000000E+002,+3.73653500000000E+001
Active,Not Applicable,ML81563443,466 Ruthven Avenue,2895000,5,1,2,1,0,1106,+7.00000000000000E+003,Palo Alto,104,-1.22163997000000E+002,+3.74507870000000E+001
Active,Not Applicable,ML81548604,15826 Rica Vista Way,2889900,41,6,5,5,1,6541,+5.83704000000000E+004,San Jose,8,-1.21804571000000E+002,+3.73824380000000E+001
Active,Not Applicable,ML81500989,20861 Almaden Road,2889000,201,2,3,2,0,1662,+4.53459600000000E+005,San Jose,79,-1.21818440000000E+002,+3.71842270000000E+001
Active,Not Applicable,ML81563144,12340 NE Clayton Road,2888950,6,4,4,3,1,4000,+1.70450200000000E+006,San Jose,31,-1.21776533000000E+002,+3.73512390000000E+001
Active,Not Applicable,ML81463553,20545 Whispering Oaks Drive,2888000,279,7,4,4,3,5600,+8.79910000000000E+004,San Jose,14,-1.21818059800000E+002,+3.71941147000000E+001
Active,Not Applicable,ML81562079,1090 Prouty Way,2880000,13,5,5,4,1,3238,+7.31372000000000E+003,San Jose,0,-1.22003302000000E+002,+3.73061200000000E+001
Active,Not Applicable,ML81562979,19461 Crisp Avenue,2880000,7,3,5,3,0,2880,+3.94320000000000E+004,Saratoga,43,-1.22012556000000E+002,+3.72525059000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81470490,24752 Olive Tree Lane,2875000,170,3,4,3,0,2642,+4.95670000000000E+004,Los Altos Hills,52,-1.22122176000000E+002,+3.73440749000000E+001
Contingent,Not Applicable,ML81548884,400 Santa Rosa Drive,2875000,25,5,5,4,1,4628,+5.00940000000000E+004,Los Gatos,29,-1.21918828000000E+002,+3.72229249000000E+001
Active,Not Applicable,ML81546788,6322 Tucker Drive,2860000,56,5,4,4,1,3970,+8.82400000000000E+003,San Jose,0,-1.22015607500000E+002,+3.72997543000000E+001
Pending,Not Applicable,ML81546435,674 Jay Street,2850000,18,2,3,2,0,2022,+1.33590000000000E+004,Los Altos,60,-1.22097223000000E+002,+3.73859260000000E+001
Pending,Not Applicable,ML81534820,15800 Loma Vista Avenue,2799000,40,6,5,5,1,5240,+8.14100000000000E+003,Los Gatos,0,-1.21949461000000E+002,+3.72388610000000E+001
Contingent,Not Applicable,ML81549033,7295 Via Brezzo,2799000,30,9,6,7,2,5866,+1.38085200000000E+005,San Jose,24,-1.21841916000000E+002,+3.71935100000000E+001
Pending,Not Applicable,ML81549805,1095 Russell Avenue,2795000,42,4,5,3,1,2915,+1.15521100000000E+004,Los Altos,63,-1.22089425000000E+002,+3.73633610000000E+001
Active,Not Applicable,ML81563006,20234 Edinburgh Drive,2788000,7,3,5,3,0,2940,+1.29983000000000E+004,Saratoga,54,-1.22027105000000E+002,+3.72738510000000E+001
Active,Not Applicable,ML81563368,1514 Channing Avenue,2788000,6,3,6,3,0,2514,+6.03742000000000E+003,Palo Alto,66,-1.22139297000000E+002,+3.74485610000000E+001
Contingent,Not Applicable,ML81522169,20752 Woodward Court,2750000,90,3,5,2,1,2691,+1.46200000000000E+004,Saratoga,46,-1.22036695000000E+002,+3.72680150000000E+001
Pending,Not Applicable,ML81534887,107 Wilder Avenue,2750000,75,3,4,3,0,3000,+7.42698000000000E+003,Los Gatos,105,-1.21984209000000E+002,+3.72252670000000E+001
Pending,Not Applicable,ML81561842,838 Cherrystone Drive,2750000,9,3,4,3,0,2752,+8.89931000000000E+003,Los Gatos,55,-1.21958756000000E+002,+3.72357110000000E+001
Active,Not Applicable,ML81497924,0 Union Avenue,2744000,198,3,4,3,0,3500,+1.49210000000000E+004,San Jose,0,-1.21935336900000E+002,+3.72870637000000E+001
Active,Not Applicable,ML81550844,12841 Foothill Lane,2699998,21,4,5,4,0,3544,+3.86769200000000E+004,Saratoga,63,-1.22037679000000E+002,+3.72818090000000E+001
Pending,Not Applicable,ML81548190,2185 Eagle Hills Court,2699000,16,6,5,5,1,4486,+3.89208600000000E+004,San Jose,17,-1.21777655000000E+002,+3.72921950000000E+001
Pending,Not Applicable,ML81550259,29 Los Altos Avenue,2699000,9,3,3,2,1,2011,+9.36104000000000E+003,Los Altos,52,-1.22120455000000E+002,+3.73820150000000E+001
Pending,Not Applicable,ML81549184,1614 Parkhills Avenue,2698000,15,4,5,3,1,2729,+1.13260000000000E+004,Los Altos,62,-1.22070644000000E+002,+3.73517850000000E+001
Contingent,Not Applicable,ML81550931,15820 Bruce Court,2698000,35,3,4,2,1,2770,+9.58400000000000E+003,Monte Sereno,29,-1.21982940000000E+002,+3.72387500000000E+001
Pending,Not Applicable,ML81562314,25600 La Lanne Court,2698000,8,3,3,3,0,2220,+4.26890000000000E+004,Los Altos Hills,59,-1.22124883000000E+002,+3.73852400000000E+001
Active,Not Applicable,ML81519222,19960 Almaden Road,2695000,144,1,2,1,0,1200,+7.01326000000000E+005,San Jose,35,-1.21824635000000E+002,+3.71956410000000E+001
Contingent,Not Applicable,ML81521203,772 Colorado Avenue,2695000,106,1,2,1,0,767,+9.42700000000000E+003,Palo Alto,64,-1.22125682000000E+002,+3.74342309000000E+001
Active,Not Applicable,ML81548671,4602 Hill Top View Lane,2695000,40,5,5,4,1,4639,+1.05937900000000E+004,San Jose,13,-1.21795764000000E+002,+3.72883290000000E+001
Active,Not Applicable,ML81549896,14870 Las Flores Lane,2695000,28,4,5,4,0,3700,+4.16150000000000E+004,Los Gatos,72,-1.21928248000000E+002,+3.72346080000000E+001
Active,Not Applicable,ML81562085,1791 Woodhaven Place,2695000,13,4,6,4,0,3107,+4.92228000000000E+003,Mountain View,17,-1.22094283000000E+002,+3.73927034000000E+001
Active,Not Applicable,ML81562615,18628 Cox Avenue,2688000,11,4,5,3,1,3086,+1.15620000000000E+004,Saratoga,4,-1.21996365000000E+002,+3.72803440000000E+001
Active,Not Applicable,ML81564108,19987 Moran Lane,2680000,1,3,4,2,1,3170,+2.02010000000000E+004,Saratoga,40,-1.22021208000000E+002,+3.72666470000000E+001
Active,Not Applicable,ML81563265,5130 Eastbourne Drive,2650000,6,6,4,5,1,4500,+1.92300000000000E+004,San Jose,17,-1.21779789000000E+002,+3.72840710000000E+001
Active,Not Applicable,ML81550288,833 La Para Avenue,2649000,26,3,5,3,0,1940,+6.89900000000000E+003,Palo Alto,37,-1.22133542000000E+002,+3.74104670000000E+001
Pending,Not Applicable,ML81551048,22138 Berry Court,2638000,9,5,4,4,1,2923,+7.53100000000000E+003,Cupertino,7,-1.22054318000000E+002,+3.73179050000000E+001
Pending,Not Applicable,ML81550051,3560 Whitsell Avenue,2600000,24,4,4,4,0,1935,+5.54083000000000E+003,Palo Alto,9,-1.22135317000000E+002,+3.74168940000000E+001
Active,Not Applicable,ML81551146,2066 Sandalwood Court,2600000,20,2,4,2,0,1610,+7.84100000000000E+003,Palo Alto,60,-1.22126689000000E+002,+3.74492670000000E+001
Pending,Not Applicable,ML81561812,116 NINA Court,2600000,10,3,4,3,0,3222,+1.15216200000000E+004,Los Gatos,48,-1.21961202000000E+002,+3.72245590000000E+001
Active,Not Applicable,ML81551043,1570 Keesling Avenue,2599950,20,5,5,5,0,4000,+9.18000000000000E+003,San Jose,0,-1.21911873100000E+002,+3.72953284000000E+001
Active,Not Applicable,ML81522308,740 Coastland Drive,2599000,118,2,3,2,0,1652,+7.08900000000000E+003,Palo Alto,68,-1.22130592000000E+002,+3.74367540000000E+001
Active,Not Applicable,ML81563429,476 E Edith Avenue,2598000,5,2,3,2,0,1794,+1.56130000000000E+004,Los Altos,65,-1.22102789000000E+002,+3.73811050000000E+001
Active,Not Applicable,ML81548153,15064 Kennedy Road,2590000,44,2,4,2,0,2364,+5.36659200000000E+005,Los Gatos,66,-1.21933438000000E+002,+3.72160889000000E+001
Active,Not Applicable,ML81563932,14625 Golf Links Drive,2588000,1,3,5,3,0,2556,+4.37770000000000E+004,Los Gatos,39,-1.21970557000000E+002,+3.72562550000000E+001
Contingent,Not Applicable,ML81546510,20711 Saint Charles Street,2585000,50,5,4,4,1,3491,+4.51282000000000E+003,Saratoga,11,-1.22035904600000E+002,+3.72551006000000E+001
Pending,Not Applicable,ML81563209,7 Bay Tree Lane,2585000,3,2,2,2,0,2137,+2.70400000000000E+003,Los Altos,44,-1.22116587000000E+002,+3.73656780000000E+001
Active,Not Applicable,ML81563324,15980 Escobar Avenue,2549000,25,4,4,4,0,4212,+8.00197000000000E+003,Los Gatos,10,-1.21949026000000E+002,+3.72393600000000E+001
Pending,,ML81519227,3597 South Court,2500000,109,3,5,3,0,2177,+7.64600000000000E+003,Palo Alto,63,-1.22119523700000E+002,+3.74205878000000E+001
Active,Not Applicable,ML81561732,1291 Petersen Court,2500000,15,3,5,3,0,2923,+1.02191800000000E+004,Los Altos,54,-1.22078083600000E+002,+3.73552441000000E+001
Active,Not Applicable,ML81449088,8990 Marcella Avenue,2499000,400,4,4,3,1,4500,+6.53400000000000E+005,Gilroy,14,-1.21556591000000E+002,+3.70371840000000E+001
Active,Not Applicable,ML81548924,14012 Palomino Way,2499000,38,3,3,2,1,3295,+8.05860000000000E+004,Saratoga,31,-1.22051647000000E+002,+3.72643770000000E+001
Active,Not Applicable,ML81561886,16311 Paradise Valley Lane,2499000,14,3,4,2,1,3617,+8.31996000000000E+004,Morgan Hill,29,-1.21680635000000E+002,+3.71030240000000E+001
Pending,Not Applicable,ML81549788,550 Sleeper Avenue,2498000,9,3,4,3,0,2961,+1.00040000000000E+004,Mountain View,36,-1.22073140000000E+002,+3.73718100000000E+001
Active,Not Applicable,ML81551064,20211 Via Santa Teresa,2498000,15,4,5,3,1,4413,+9.58320000000000E+004,San Jose,53,-1.21831730000000E+002,+3.72161670000000E+001
Active,Not Applicable,ML81561754,20180 Sea Gull Way,2498000,15,4,4,3,1,3017,+1.20007800000000E+004,Saratoga,11,-1.22026392000000E+002,+3.72877870000000E+001
Pending,Not Applicable,ML81562260,1554 Clay Drive,2498000,7,3,4,2,1,2591,+1.00013800000000E+004,Los Altos,48,-1.22068685000000E+002,+3.73505410000000E+001
Active,Not Applicable,ML81563438,12645 La Cresta Drive,2498000,5,3,4,2,1,2654,+7.21210000000000E+004,Los Altos Hills,56,-1.22143072000000E+002,+3.73767450000000E+001
Pending,Not Applicable,ML81549247,1537 Tiptoe Lane,2495000,8,3,4,3,0,2044,+1.26320000000000E+004,Los Altos,60,-1.22065607000000E+002,+3.73532430000000E+001
Pending,Not Applicable,ML81549574,2257 Bryant Street,2495000,21,0,0,0,0,420,+5.24898000000000E+003,Palo Alto,69,-1.22139452000000E+002,+3.74322299000000E+001
Active,Not Applicable,ML81562993,253 Vista Del Monte,2495000,7,4,4,3,1,3045,+9.58300000000000E+003,Los Gatos,56,-1.21964690000000E+002,+3.72185300000000E+001
Active,Not Applicable,ML81563407,2380 Tasso Street,2495000,5,2,3,2,0,1500,+5.00000000000000E+003,Palo Alto,84,-1.22135341000000E+002,+3.74338980000000E+001
Active,Not Applicable,ML81550180,1257 Cherry Avenue,2488000,27,4,4,4,0,2917,+6.77794000000000E+003,San Jose,3,-1.21905268000000E+002,+3.73031940000000E+001
Active,Not Applicable,ML81550847,5702 W Walbrook Drive,2488000,21,3,4,3,0,2402,+7.07414000000000E+003,San Jose,11,-1.22004501000000E+002,+3.72980990000000E+001
Active,Not Applicable,ML81564010,1038 Johnson Avenue,2488000,1,4,4,3,1,2911,+6.66032000000000E+003,San Jose,9,-1.22003205000000E+002,+3.73088880000000E+001
Active,Not Applicable,ML81562425,13297 Carrick Street,2480000,12,5,5,4,1,2970,+1.00013800000000E+004,Saratoga,0,-1.21997716000000E+002,+3.72743810000000E+001
Active,Not Applicable,ML81521333,20765 Monte Sunset Drive,2450000,19,6,5,3,3,5800,+1.28085000000000E+005,San Jose,36,-1.21832799000000E+002,+3.72196489000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81561363,3650 Pleasant Knoll Court,2420000,11,8,6,7,1,8449,+4.81773600000000E+005,San Jose,14,-1.21788247000000E+002,+3.73528750000000E+001
Pending,Not Applicable,ML81435484,3581 BOURNEMOUTH Drive,2400000,59,1,2,1,0,1479,+4.54500000000000E+004,San Jose,62,-1.21875136000000E+002,+3.72724440000000E+001
Contingent,Not Applicable,ML81533429,17652 Tourney Road,2400000,75,4,5,4,0,3220,+6.71160000000000E+004,Los Gatos,45,-1.21969256600000E+002,+3.72141690000000E+001
Active,Not Applicable,ML81548148,4979 Gardenside Place,2400000,44,5,5,4,1,4172,+1.76190000000000E+004,San Jose,13,-1.21788558000000E+002,+3.72906790000000E+001
Active,Not Applicable,ML81562069,10954 Stevens Canyon Road,2399000,13,4,4,3,1,3306,+9.55300000000000E+003,Cupertino,11,-1.22070270200000E+002,+3.73095716000000E+001
Active,Not Applicable,ML81562931,16405 W La Chiquita Avenue,2399000,7,3,4,3,0,2515,+1.11557200000000E+004,Los Gatos,66,-1.21960520000000E+002,+3.72299549000000E+001
Active,Not Applicable,ML81562962,20705 Saint Charles Street,2399000,7,5,5,4,1,4055,+6.18552000000000E+003,Saratoga,11,-1.22036028000000E+002,+3.72552400000000E+001
Pending,Not Applicable,ML81547575,687 Coral Court,2398000,16,3,3,3,0,1741,+1.00190000000000E+004,Los Altos,62,-1.22097179000000E+002,+3.73819350000000E+001
Pending,Not Applicable,ML81549118,1924 SOMERSET Court,2398000,9,3,4,2,1,2175,+1.13260000000000E+004,Los Altos,54,-1.22078346000000E+002,+3.73439450000000E+001
Pending,Not Applicable,ML81561820,233 Johnson Avenue,2398000,9,3,3,3,0,2530,+6.90000000000000E+003,Los Gatos,16,-1.21970621000000E+002,+3.72193070000000E+001
Active,Not Applicable,ML81550737,56 Ellenwood Avenue,2395000,22,3,4,2,1,2318,+7.04801000000000E+003,Los Gatos,98,-1.21988409000000E+002,+3.72291880000000E+001
Active,Not Applicable,ML81563341,3080 South Court,2388000,6,1,3,1,0,1064,+6.43200000000000E+003,Palo Alto,64,-1.22128989000000E+002,+3.74258049000000E+001
Active,Not Applicable,ML81551084,2848 Cowper Street,2380000,20,1,3,1,0,936,+5.51905000000000E+003,Palo Alto,65,-1.22130063000000E+002,+3.74296870000000E+001
Contingent,Not Applicable,ML81533802,2363 Lida Drive,2350000,85,3,4,2,1,2243,+6.20000000000000E+003,Mountain View,59,-1.22098479000000E+002,+3.74063310000000E+001
Pending,Not Applicable,ML81548627,161 Lundy Lane,2350000,28,3,4,3,0,1884,+8.08500000000000E+003,Palo Alto,55,-1.22117302000000E+002,+3.74147550000000E+001
Active,Not Applicable,ML81465896,21196 Toll Gate Road,2325000,272,4,5,3,1,3370,+5.43380000000000E+004,Saratoga,41,-1.22045221000000E+002,+3.72531800000000E+001
Active,New Subdivision,ML81562226,316 Polaris Terrace,2323888,13,3,5,3,0,2441,+2.59700000000000E+003,Sunnyvale,1,-1.22083072900000E+002,+3.74001027000000E+001
Pending,Not Applicable,ML81501467,15270 Blossom Hill Road,2300000,170,5,5,4,1,3800,+6.00000000000000E+004,Los Gatos,60,-1.21936055000000E+002,+3.72357420000000E+001
Pending,Not Applicable,ML81561777,666 Linden Avenue,2300000,10,3,3,3,0,1960,+1.12000000000000E+004,Los Altos,74,-1.22119556000000E+002,+3.73932519000000E+001
Active,Not Applicable,ML81562696,179 Harrison Avenue,2299999,8,4,4,3,1,3298,+9.80000000000000E+003,Campbell,4,-1.21942765000000E+002,+3.72896810000000E+001
Pending,Not Applicable,ML81450783,5942 Gleneagles Circle,2298000,151,5,4,4,1,4073,+2.10000000000000E+004,San Jose,17,-1.21752863000000E+002,+3.72712080000000E+001
Active,Not Applicable,ML81535033,17636 Vineland Court,2298000,84,3,4,2,1,2652,+8.62488000000000E+003,Monte Sereno,42,-1.21978510400000E+002,+3.72436599000000E+001
Pending,Not Applicable,ML81562206,2808 Bryant Street,2298000,9,2,3,2,0,1529,+8.04118000000000E+003,Palo Alto,66,-1.22133205000000E+002,+3.74273020000000E+001
Active,Not Applicable,ML81563382,3173 Bryant Street,2298000,5,1,3,1,0,1005,+7.85000000000000E+003,Palo Alto,67,-1.22128099000000E+002,+3.74247140000000E+001
Active,Not Applicable,ML81549710,983 Terra Bella Avenue,2295000,29,4,4,3,1,3720,+8.22500000000000E+003,San Jose,1,-1.21888932000000E+002,+3.72930670000000E+001
Active,Not Applicable,ML81562930,1900 Polk Court,2295000,7,3,3,2,1,2139,+8.10000000000000E+003,Mountain View,53,-1.22090025000000E+002,+3.73680970000000E+001
Active,Not Applicable,ML81563223,3439 Woodstock Lane,2295000,6,3,4,3,0,2222,+7.95600000000000E+003,Mountain View,52,-1.22072532000000E+002,+3.73597930000000E+001
Active,Not Applicable,ML81547902,15495 Quickert Road,2288000,47,2,4,2,0,2878,+6.40332000000000E+004,Saratoga,46,-1.22040118000000E+002,+3.72434970000000E+001
Pending,Not Applicable,ML81551046,406 Spruce Lane,2288000,7,4,4,3,1,2893,+3.10000000000000E+003,Palo Alto,9,-1.22120869000000E+002,+3.74107320000000E+001
Pending,Not Applicable,ML81561731,20026 Sea Gull Way,2288000,13,3,5,2,1,2860,+1.58209900000000E+004,Saratoga,46,-1.22021983000000E+002,+3.72868390000000E+001
Pending,Not Applicable,ML81545747,18802 Devon Avenue,2275000,60,3,4,2,1,2764,+1.00000000000000E+004,Saratoga,10,-1.21999740000000E+002,+3.72784810000000E+001
Active,Not Applicable,ML81561844,3718 Redwood Circle,2275000,14,2,3,2,0,1382,+9.00500000000000E+003,Palo Alto,64,-1.22117091000000E+002,+3.74191040000000E+001
Contingent,Not Applicable,ML81562541,7137 Echo Loop,2275000,7,4,6,3,1,3988,+1.72149100000000E+004,San Jose,45,-1.21859741000000E+002,+3.72026740000000E+001
Active,New Subdivision,ML81562224,327 Polaris Terrace,2273888,13,3,5,3,0,2431,+2.60200000000000E+003,Sunnyvale,1,-1.22083039100000E+002,+3.74000898000000E+001
Pending,New Subdivision,ML81562223,334 Polaris Terrace,2258888,0,2,5,2,0,2212,+3.35800000000000E+003,Sunnyvale,1,-1.22083072900000E+002,+3.74001027000000E+001
Pending,Not Applicable,ML81548608,20649 Trinity Avenue,2250000,9,3,5,2,1,2664,+1.68010900000000E+004,Saratoga,53,-1.22034610000000E+002,+3.72650800000000E+001
Active,Not Applicable,ML81550600,23457 Summit Road,2249000,112,4,4,4,0,3417,+9.78488300000000E+004,Los Gatos,36,-1.21951970000000E+002,+3.71292740000000E+001
Pending,New Subdivision,ML81562199,331 Polaris Terrace,2200000,0,3,5,3,0,2191,+2.59700000000000E+003,Sunnyvale,1,-1.22083039100000E+002,+3.74000898000000E+001
Active,Not Applicable,ML81562948,18805 Harleigh Drive,2200000,7,3,3,2,1,2529,+1.26320000000000E+004,Saratoga,39,-1.21999438000000E+002,+3.72691130000000E+001
Active,Not Applicable,ML81534936,14341 Elva Avenue,2199000,87,3,3,3,0,2000,+7.71800000000000E+003,Saratoga,60,-1.22038607000000E+002,+3.72599380000000E+001
Active,Not Applicable,ML81548450,14551 Bercaw,2199000,23,5,5,4,1,3900,+1.74000000000000E+004,San Jose,0,-1.21930186000000E+002,+3.72572680000000E+001
Pending,Not Applicable,ML81548707,3759 Redwood Circle,2199000,14,2,3,2,0,1588,+5.95200000000000E+003,Palo Alto,64,-1.22118250000000E+002,+3.74174099000000E+001
Active,Not Applicable,ML81550655,119 Ross Creek Court,2199000,24,3,4,3,0,2600,+1.36000000000000E+004,Los Gatos,39,-1.21942166000000E+002,+3.72418350000000E+001
Active,Not Applicable,ML81520186,1601 Van Dusen Lane,2198000,135,4,5,4,0,4039,+1.34810000000000E+004,Campbell,10,-1.21978877000000E+002,+3.72653640000000E+001
Pending,Not Applicable,ML81550725,10934 Dryden Avenue,2198000,11,3,5,2,1,2300,+9.50000000000000E+003,Cupertino,48,-1.22058283000000E+002,+3.73094690000000E+001
Active,Not Applicable,ML81564057,20580 Ashley Way,2198000,1,4,4,3,1,3014,+1.46013100000000E+004,Saratoga,52,-1.22034832000000E+002,+3.72827330000000E+001
Pending,Not Applicable,ML81547703,6883 Goldpine Court,2195000,29,4,4,3,1,3624,+1.09989000000000E+004,San Jose,48,-1.21860885000000E+002,+3.72065170000000E+001
